Running task 240 with seed=26 and percentage=0.40
Epoch 0, Loss Total: 83.91775512695312, Loss Train: 128.70474243164062, Loss Test: 132.6004180908203
Epoch 100, Loss Total: 41.9404182434082, Loss Train: 39.2807731628418, Loss Test: 62.38072204589844
Epoch 200, Loss Total: 40.555057525634766, Loss Train: 17.175024032592773, Loss Test: 38.7225456237793
Epoch 300, Loss Total: 44.01521301269531, Loss Train: 8.57231616973877, Loss Test: 32.24319839477539
Epoch 400, Loss Total: 47.211669921875, Loss Train: 4.578334808349609, Loss Test: 30.20431137084961
Epoch 500, Loss Total: 49.71802520751953, Loss Train: 2.574911117553711, Loss Test: 29.605709075927734
Epoch 600, Loss Total: 51.56294250488281, Loss Train: 1.5085030794143677, Loss Test: 29.500839233398438
Epoch 700, Loss Total: 52.87360763549805, Loss Train: 0.9113016724586487, Loss Test: 29.5538387298584
Epoch 800, Loss Total: 53.78738021850586, Loss Train: 0.5628124475479126, Loss Test: 29.641536712646484
Epoch 900, Loss Total: 54.41831588745117, Loss Train: 0.3527123034000397, Loss Test: 29.720905303955078
Epoch 1000, Loss Total: 54.8516731262207, Loss Train: 0.2227569967508316, Loss Test: 29.78055191040039
Epoch 1100, Loss Total: 55.14849853515625, Loss Train: 0.1408323049545288, Loss Test: 29.821205139160156
Epoch 1200, Loss Total: 55.35175323486328, Loss Train: 0.08857620507478714, Loss Test: 29.847291946411133
Epoch 1300, Loss Total: 55.4913330078125, Loss Train: 0.055111296474933624, Loss Test: 29.863445281982422
Epoch 1400, Loss Total: 55.587738037109375, Loss Train: 0.0337604396045208, Loss Test: 29.873279571533203
Epoch 1500, Loss Total: 55.65488815307617, Loss Train: 0.020283052697777748, Loss Test: 29.87928009033203
Epoch 1600, Loss Total: 55.70210266113281, Loss Train: 0.011915515176951885, Loss Test: 29.882993698120117
Epoch 1700, Loss Total: 55.735618591308594, Loss Train: 0.006830306723713875, Loss Test: 29.885339736938477
Epoch 1800, Loss Total: 55.75959396362305, Loss Train: 0.0038166814483702183, Loss Test: 29.886856079101562
Epoch 1900, Loss Total: 55.776832580566406, Loss Train: 0.002080650767311454, Loss Test: 29.887859344482422
Epoch 2000, Loss Total: 55.78926467895508, Loss Train: 0.0011109303450211883, Loss Test: 29.888526916503906
Epoch 2100, Loss Total: 55.7982177734375, Loss Train: 0.0005867208237759769, Loss Test: 29.88898277282715
Epoch 2200, Loss Total: 55.80464553833008, Loss Train: 0.000313018070301041, Loss Test: 29.889297485351562
Epoch 2300, Loss Total: 55.80924987792969, Loss Train: 0.0001750135124893859, Loss Test: 29.889528274536133
Epoch 2400, Loss Total: 55.812538146972656, Loss Train: 0.00010792738612508401, Loss Test: 29.88969612121582
Epoch 2500, Loss Total: 55.81487274169922, Loss Train: 7.631431799381971e-05, Loss Test: 29.889827728271484
