Running task 756 with seed=84 and percentage=0.10
Epoch 0, Loss Total: 82.96653747558594, Loss Train: 116.28994750976562, Loss Test: 131.2540740966797
Epoch 100, Loss Total: 54.76325225830078, Loss Train: 0.0027458539698272943, Loss Test: 26.808435440063477
Epoch 200, Loss Total: 56.31312942504883, Loss Train: 4.597557563101873e-05, Loss Test: 26.878677368164062
Epoch 300, Loss Total: 56.704227447509766, Loss Train: 4.679431003751233e-05, Loss Test: 26.872663497924805
Epoch 400, Loss Total: 56.773380279541016, Loss Train: 4.679443736677058e-05, Loss Test: 26.86929702758789
Epoch 500, Loss Total: 56.79667663574219, Loss Train: 4.679453923017718e-05, Loss Test: 26.86787986755371
Epoch 600, Loss Total: 56.80659103393555, Loss Train: 4.6794582885922864e-05, Loss Test: 26.867233276367188
Epoch 700, Loss Total: 56.811241149902344, Loss Train: 4.679459016188048e-05, Loss Test: 26.866924285888672
Epoch 800, Loss Total: 56.81355285644531, Loss Train: 4.679459743783809e-05, Loss Test: 26.866764068603516
Epoch 900, Loss Total: 56.81471252441406, Loss Train: 4.679459743783809e-05, Loss Test: 26.866683959960938
Epoch 1000, Loss Total: 56.815311431884766, Loss Train: 4.679459743783809e-05, Loss Test: 26.866641998291016
Epoch 1100, Loss Total: 56.815616607666016, Loss Train: 4.679459743783809e-05, Loss Test: 26.866621017456055
Epoch 1200, Loss Total: 56.81577682495117, Loss Train: 4.679459743783809e-05, Loss Test: 26.866609573364258
Epoch 1300, Loss Total: 56.815853118896484, Loss Train: 4.679459743783809e-05, Loss Test: 26.86660385131836
Epoch 1400, Loss Total: 56.81589126586914, Loss Train: 4.679459743783809e-05, Loss Test: 26.866600036621094
Epoch 1500, Loss Total: 56.81591033935547, Loss Train: 4.679459743783809e-05, Loss Test: 26.866600036621094
Epoch 1600, Loss Total: 56.815921783447266, Loss Train: 4.679459743783809e-05, Loss Test: 26.866600036621094
Epoch 1700, Loss Total: 56.815921783447266, Loss Train: 4.679459743783809e-05, Loss Test: 26.866600036621094
Epoch 1800, Loss Total: 56.815921783447266, Loss Train: 4.679459743783809e-05, Loss Test: 26.866596221923828
Epoch 1900, Loss Total: 56.815921783447266, Loss Train: 4.679459743783809e-05, Loss Test: 26.866596221923828
Epoch 2000, Loss Total: 56.815921783447266, Loss Train: 4.679459743783809e-05, Loss Test: 26.866596221923828
