Running task 791 with seed=87 and percentage=0.50
Epoch 0, Loss Total: 83.83551788330078, Loss Train: 126.08161163330078, Loss Test: 135.7118682861328
Epoch 100, Loss Total: 40.43454360961914, Loss Train: 36.98594665527344, Loss Test: 62.324195861816406
Epoch 200, Loss Total: 39.631221771240234, Loss Train: 15.372556686401367, Loss Test: 39.40911102294922
Epoch 300, Loss Total: 42.49658966064453, Loss Train: 7.214348316192627, Loss Test: 32.6442756652832
Epoch 400, Loss Total: 44.96272277832031, Loss Train: 3.5568747520446777, Loss Test: 30.016923904418945
Epoch 500, Loss Total: 46.8250617980957, Loss Train: 1.8053408861160278, Loss Test: 28.825027465820312
Epoch 600, Loss Total: 48.170082092285156, Loss Train: 0.9334548711776733, Loss Test: 28.213043212890625
Epoch 700, Loss Total: 49.123291015625, Loss Train: 0.4879223108291626, Loss Test: 27.868497848510742
Epoch 800, Loss Total: 49.793548583984375, Loss Train: 0.25638988614082336, Loss Test: 27.66358184814453
Epoch 900, Loss Total: 50.26266860961914, Loss Train: 0.13487154245376587, Loss Test: 27.53781509399414
Epoch 1000, Loss Total: 50.58969497680664, Loss Train: 0.07076962292194366, Loss Test: 27.45889663696289
Epoch 1100, Loss Total: 50.816856384277344, Loss Train: 0.036907896399497986, Loss Test: 27.408395767211914
Epoch 1200, Loss Total: 50.97423553466797, Loss Train: 0.01905878633260727, Loss Test: 27.37549591064453
Epoch 1300, Loss Total: 51.083106994628906, Loss Train: 0.009708992205560207, Loss Test: 27.353755950927734
Epoch 1400, Loss Total: 51.158424377441406, Loss Train: 0.004865026101469994, Loss Test: 27.33928680419922
Epoch 1500, Loss Total: 51.210609436035156, Loss Train: 0.002395713236182928, Loss Test: 27.329679489135742
Epoch 1600, Loss Total: 51.24687957763672, Loss Train: 0.0011631882516667247, Loss Test: 27.323402404785156
Epoch 1700, Loss Total: 51.27220153808594, Loss Train: 0.0005635414272546768, Loss Test: 27.319421768188477
Epoch 1800, Loss Total: 51.289981842041016, Loss Train: 0.0002802374365273863, Loss Test: 27.31702995300293
Epoch 1900, Loss Total: 51.30252456665039, Loss Train: 0.00015050311048980802, Loss Test: 27.315715789794922
Epoch 2000, Loss Total: 51.311424255371094, Loss Train: 9.323273843619972e-05, Loss Test: 27.31510353088379
Epoch 2100, Loss Total: 51.3177604675293, Loss Train: 6.834953092038631e-05, Loss Test: 27.31493377685547
Epoch 2200, Loss Total: 51.322288513183594, Loss Train: 5.7954581279773265e-05, Loss Test: 27.315011978149414
Epoch 2300, Loss Total: 51.325531005859375, Loss Train: 5.36981133336667e-05, Loss Test: 27.31521987915039
Epoch 2400, Loss Total: 51.32786178588867, Loss Train: 5.183091343496926e-05, Loss Test: 27.315473556518555
Epoch 2500, Loss Total: 51.32952880859375, Loss Train: 5.107968536322005e-05, Loss Test: 27.315723419189453
Epoch 2600, Loss Total: 51.33073043823242, Loss Train: 5.084523945697583e-05, Loss Test: 27.31595230102539
Epoch 2700, Loss Total: 51.33159255981445, Loss Train: 5.055761357652955e-05, Loss Test: 27.316139221191406
Epoch 2800, Loss Total: 51.332210540771484, Loss Train: 5.0635459047043696e-05, Loss Test: 27.316295623779297
Epoch 2900, Loss Total: 51.33264923095703, Loss Train: 5.054209032095969e-05, Loss Test: 27.316417694091797
Epoch 3000, Loss Total: 51.33293151855469, Loss Train: 5.045865327701904e-05, Loss Test: 27.31649398803711
Epoch 3100, Loss Total: 51.33304214477539, Loss Train: 5.045266152592376e-05, Loss Test: 27.316530227661133
Epoch 3200, Loss Total: 51.33308410644531, Loss Train: 5.045266152592376e-05, Loss Test: 27.316547393798828
Epoch 3300, Loss Total: 51.33310317993164, Loss Train: 5.045267243986018e-05, Loss Test: 27.316551208496094
Epoch 3400, Loss Total: 51.333106994628906, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 3500, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 3600, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 3700, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 3800, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 3900, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 4000, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 4100, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 4200, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 4300, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 4400, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 4500, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 4600, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 4700, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 4800, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 4900, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 5000, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 5100, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 5200, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 5300, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 5400, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 5500, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 5600, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 5700, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 5800, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 5900, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 6000, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 6100, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 6200, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 6300, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 6400, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 6500, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 6600, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 6700, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 6800, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 6900, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 7000, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 7100, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 7200, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 7300, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 7400, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
Epoch 7500, Loss Total: 51.33311462402344, Loss Train: 5.0452665163902566e-05, Loss Test: 27.31655502319336
