Running task 138 with seed=15 and percentage=0.25
Epoch 0, Loss Total: 81.3617935180664, Loss Train: 119.00178527832031, Loss Test: 130.0092010498047
Epoch 100, Loss Total: 55.58995819091797, Loss Train: 0.09063476324081421, Loss Test: 19.822296142578125
Epoch 200, Loss Total: 56.96995544433594, Loss Train: 0.00012749817688018084, Loss Test: 19.704038619995117
Epoch 300, Loss Total: 57.140621185302734, Loss Train: 2.4022627258091234e-05, Loss Test: 19.69879150390625
Epoch 400, Loss Total: 57.18157958984375, Loss Train: 2.4047563783824444e-05, Loss Test: 19.699148178100586
Epoch 500, Loss Total: 57.1882209777832, Loss Train: 2.404758743068669e-05, Loss Test: 19.699262619018555
Epoch 600, Loss Total: 57.19015884399414, Loss Train: 2.4047585611697286e-05, Loss Test: 19.69930076599121
Epoch 700, Loss Total: 57.190914154052734, Loss Train: 2.404758197371848e-05, Loss Test: 19.699316024780273
Epoch 800, Loss Total: 57.191253662109375, Loss Train: 2.4047580154729076e-05, Loss Test: 19.699321746826172
Epoch 900, Loss Total: 57.191410064697266, Loss Train: 2.404758197371848e-05, Loss Test: 19.699323654174805
Epoch 1000, Loss Total: 57.191497802734375, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 1100, Loss Total: 57.191532135009766, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 1200, Loss Total: 57.191551208496094, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 1300, Loss Total: 57.19156265258789, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 1400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 1500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 1600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 1700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 1800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 1900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 2000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 2100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 2200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 2300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 2400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 2500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 2600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 2700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 2800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 2900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 3000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 3100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 3200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 3300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 3400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 3500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 3600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 3700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 3800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 3900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 4000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 4100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 4200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 4300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 4400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 4500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 4600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 4700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 4800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 4900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 5000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 5100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 5200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 5300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 5400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 5500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 5600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 5700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 5800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 5900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 6000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 6100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 6200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 6300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 6400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 6500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 6600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 6700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 6800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 6900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 7000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 7100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 7200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 7300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 7400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 7500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 7600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 7700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 7800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 7900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 8000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 8100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 8200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 8300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 8400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 8500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 8600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 8700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 8800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 8900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 9000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 9100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 9200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 9300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 9400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 9500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 9600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 9700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 9800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 9900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 10000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 10100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 10200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 10300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 10400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 10500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 10600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 10700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 10800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 10900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 11000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 11100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 11200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 11300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 11400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 11500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 11600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 11700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 11800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 11900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 12000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 12100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 12200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 12300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 12400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 12500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 12600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 12700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 12800, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 12900, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 13000, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 13100, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 13200, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 13300, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 13400, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 13500, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 13600, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
Epoch 13700, Loss Total: 57.19157028198242, Loss Train: 2.404758197371848e-05, Loss Test: 19.69932746887207
