Running task 518 with seed=57 and percentage=0.35
Epoch 0, Loss Total: 83.97795104980469, Loss Train: 133.91110229492188, Loss Test: 129.63063049316406
Epoch 100, Loss Total: 42.621070861816406, Loss Train: 42.769676208496094, Loss Test: 62.310523986816406
Epoch 200, Loss Total: 40.49188232421875, Loss Train: 19.706327438354492, Loss Test: 37.718353271484375
Epoch 300, Loss Total: 43.86137771606445, Loss Train: 10.534744262695312, Loss Test: 31.055383682250977
Epoch 400, Loss Total: 46.94974899291992, Loss Train: 6.113760948181152, Loss Test: 28.79339599609375
Epoch 500, Loss Total: 49.368438720703125, Loss Train: 3.7634122371673584, Loss Test: 27.946020126342773
Epoch 600, Loss Total: 51.17656326293945, Loss Train: 2.412552833557129, Loss Test: 27.625600814819336
Epoch 700, Loss Total: 52.507137298583984, Loss Train: 1.5847193002700806, Loss Test: 27.51534080505371
Epoch 800, Loss Total: 53.48898696899414, Loss Train: 1.0530290603637695, Loss Test: 27.492372512817383
Epoch 900, Loss Total: 54.22161102294922, Loss Train: 0.701098620891571, Loss Test: 27.506216049194336
Epoch 1000, Loss Total: 54.77566146850586, Loss Train: 0.4643411934375763, Loss Test: 27.535303115844727
Epoch 1100, Loss Total: 55.200103759765625, Loss Train: 0.3042103946208954, Loss Test: 27.570222854614258
Epoch 1200, Loss Total: 55.52886199951172, Loss Train: 0.19625818729400635, Loss Test: 27.60666275024414
Epoch 1300, Loss Total: 55.78560256958008, Loss Train: 0.12421991676092148, Loss Test: 27.642370223999023
Epoch 1400, Loss Total: 55.987037658691406, Loss Train: 0.07690155506134033, Loss Test: 27.675926208496094
Epoch 1500, Loss Total: 56.14521026611328, Loss Train: 0.046447113156318665, Loss Test: 27.706356048583984
Epoch 1600, Loss Total: 56.26906204223633, Loss Train: 0.02731240913271904, Loss Test: 27.733047485351562
Epoch 1700, Loss Total: 56.36542892456055, Loss Train: 0.015610722824931145, Loss Test: 27.755725860595703
Epoch 1800, Loss Total: 56.439720153808594, Loss Train: 0.008663111366331577, Loss Test: 27.7744140625
Epoch 1900, Loss Total: 56.496334075927734, Loss Train: 0.0046668448485434055, Loss Test: 27.78937530517578
Epoch 2000, Loss Total: 56.53886795043945, Loss Train: 0.002443825826048851, Loss Test: 27.801023483276367
Epoch 2100, Loss Total: 56.57036209106445, Loss Train: 0.001249775872565806, Loss Test: 27.809852600097656
Epoch 2200, Loss Total: 56.593292236328125, Loss Train: 0.0006313113262876868, Loss Test: 27.816381454467773
Epoch 2300, Loss Total: 56.609703063964844, Loss Train: 0.0003225648542866111, Loss Test: 27.82109260559082
Epoch 2400, Loss Total: 56.621238708496094, Loss Train: 0.00017410646250937134, Loss Test: 27.82440948486328
Epoch 2500, Loss Total: 56.62919235229492, Loss Train: 0.00010527954873396084, Loss Test: 27.826690673828125
Epoch 2600, Loss Total: 56.634586334228516, Loss Train: 7.441490015480667e-05, Loss Test: 27.828229904174805
Epoch 2700, Loss Total: 56.638179779052734, Loss Train: 6.1060294683557e-05, Loss Test: 27.829240798950195
Epoch 2800, Loss Total: 56.64052963256836, Loss Train: 5.523465733858757e-05, Loss Test: 27.82989501953125
Epoch 2900, Loss Total: 56.642032623291016, Loss Train: 5.277829404803924e-05, Loss Test: 27.830307006835938
Epoch 3000, Loss Total: 56.64299774169922, Loss Train: 5.1763636292889714e-05, Loss Test: 27.830562591552734
Epoch 3100, Loss Total: 56.64359664916992, Loss Train: 5.132706064614467e-05, Loss Test: 27.830720901489258
Epoch 3200, Loss Total: 56.64396286010742, Loss Train: 5.107160177431069e-05, Loss Test: 27.8308162689209
Epoch 3300, Loss Total: 56.644195556640625, Loss Train: 5.0999973609577864e-05, Loss Test: 27.830873489379883
Epoch 3400, Loss Total: 56.644344329833984, Loss Train: 5.0948809075634927e-05, Loss Test: 27.830909729003906
Epoch 3500, Loss Total: 56.64441680908203, Loss Train: 5.090392369311303e-05, Loss Test: 27.8309268951416
Epoch 3600, Loss Total: 56.644439697265625, Loss Train: 5.090234481031075e-05, Loss Test: 27.830928802490234
Epoch 3700, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 3800, Loss Total: 56.644439697265625, Loss Train: 5.0902352086268365e-05, Loss Test: 27.830930709838867
Epoch 3900, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 4000, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 4100, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 4200, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 4300, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 4400, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 4500, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 4600, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 4700, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 4800, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 4900, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 5000, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 5100, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 5200, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 5300, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 5400, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 5500, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 5600, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 5700, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 5800, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 5900, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 6000, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 6100, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 6200, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 6300, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 6400, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 6500, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 6600, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 6700, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 6800, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 6900, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 7000, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
Epoch 7100, Loss Total: 56.644439697265625, Loss Train: 5.090234844828956e-05, Loss Test: 27.830930709838867
