Running task 362 with seed=40 and percentage=0.20
Epoch 0, Loss Total: 84.24118041992188, Loss Train: 126.87644958496094, Loss Test: 132.74766540527344
Epoch 100, Loss Total: 47.59361267089844, Loss Train: 37.80797576904297, Loss Test: 74.0611801147461
Epoch 200, Loss Total: 41.962425231933594, Loss Train: 16.033344268798828, Loss Test: 44.977970123291016
Epoch 300, Loss Total: 45.623435974121094, Loss Train: 7.749294281005859, Loss Test: 36.57362747192383
Epoch 400, Loss Total: 49.63478469848633, Loss Train: 3.989384412765503, Loss Test: 34.08820724487305
Epoch 500, Loss Total: 52.75806427001953, Loss Train: 2.1498186588287354, Loss Test: 33.41435623168945
Epoch 600, Loss Total: 55.001529693603516, Loss Train: 1.1983546018600464, Loss Test: 33.28150939941406
Epoch 700, Loss Total: 56.56441879272461, Loss Train: 0.6826155185699463, Loss Test: 33.290122985839844
Epoch 800, Loss Total: 57.64078903198242, Loss Train: 0.39304640889167786, Loss Test: 33.32209777832031
Epoch 900, Loss Total: 58.3803596496582, Loss Train: 0.22672995924949646, Loss Test: 33.347530364990234
Epoch 1000, Loss Total: 58.889991760253906, Loss Train: 0.13008210062980652, Loss Test: 33.36280059814453
Epoch 1100, Loss Total: 59.243438720703125, Loss Train: 0.07377638667821884, Loss Test: 33.370792388916016
Epoch 1200, Loss Total: 59.49062728881836, Loss Train: 0.041143979877233505, Loss Test: 33.37482833862305
Epoch 1300, Loss Total: 59.66504669189453, Loss Train: 0.022457264363765717, Loss Test: 33.37714767456055
Epoch 1400, Loss Total: 59.78911209106445, Loss Train: 0.01194912288337946, Loss Test: 33.37891387939453
Epoch 1500, Loss Total: 59.87792205810547, Loss Train: 0.006179106887429953, Loss Test: 33.380577087402344
Epoch 1600, Loss Total: 59.94176483154297, Loss Train: 0.0031008676160126925, Loss Test: 33.382232666015625
Epoch 1700, Loss Total: 59.98774337768555, Loss Train: 0.0015124371275305748, Loss Test: 33.38384246826172
Epoch 1800, Loss Total: 60.02086639404297, Loss Train: 0.0007225049776025116, Loss Test: 33.385345458984375
Epoch 1900, Loss Total: 60.04468536376953, Loss Train: 0.00034507038071751595, Loss Test: 33.38669204711914
Epoch 2000, Loss Total: 60.0617790222168, Loss Train: 0.0001720442669466138, Loss Test: 33.387855529785156
Epoch 2100, Loss Total: 60.073997497558594, Loss Train: 9.591331036062911e-05, Loss Test: 33.38884353637695
Epoch 2200, Loss Total: 60.08271026611328, Loss Train: 6.377844692906365e-05, Loss Test: 33.389652252197266
Epoch 2300, Loss Total: 60.088905334472656, Loss Train: 5.0607141020009294e-05, Loss Test: 33.39031219482422
Epoch 2400, Loss Total: 60.093299865722656, Loss Train: 4.5332690206123516e-05, Loss Test: 33.390838623046875
Epoch 2500, Loss Total: 60.09640121459961, Loss Train: 4.3210788135183975e-05, Loss Test: 33.39125061035156
Epoch 2600, Loss Total: 60.098594665527344, Loss Train: 4.235414235154167e-05, Loss Test: 33.391571044921875
Epoch 2700, Loss Total: 60.10013961791992, Loss Train: 4.197260568616912e-05, Loss Test: 33.39181137084961
Epoch 2800, Loss Total: 60.101234436035156, Loss Train: 4.1827668610494584e-05, Loss Test: 33.39199447631836
Epoch 2900, Loss Total: 60.102012634277344, Loss Train: 4.173925117356703e-05, Loss Test: 33.39213180541992
Epoch 3000, Loss Total: 60.10255432128906, Loss Train: 4.1708270146045834e-05, Loss Test: 33.392234802246094
Epoch 3100, Loss Total: 60.10294723510742, Loss Train: 4.189054379821755e-05, Loss Test: 33.39230728149414
Epoch 3200, Loss Total: 60.10313034057617, Loss Train: 4.16850671172142e-05, Loss Test: 33.39234924316406
Epoch 3300, Loss Total: 60.10320281982422, Loss Train: 4.16849106841255e-05, Loss Test: 33.39236068725586
Epoch 3400, Loss Total: 60.103233337402344, Loss Train: 4.16849106841255e-05, Loss Test: 33.39236831665039
