Running task 438 with seed=48 and percentage=0.40
Epoch 0, Loss Total: 84.23512268066406, Loss Train: 137.28945922851562, Loss Test: 127.70602416992188
Epoch 100, Loss Total: 39.13996505737305, Loss Train: 47.86699295043945, Loss Test: 63.970916748046875
Epoch 200, Loss Total: 27.460878372192383, Loss Train: 22.47327423095703, Loss Test: 33.91506576538086
Epoch 300, Loss Total: 27.78072738647461, Loss Train: 12.53817081451416, Loss Test: 22.610445022583008
Epoch 400, Loss Total: 31.358530044555664, Loss Train: 7.864962100982666, Loss Test: 17.775867462158203
Epoch 500, Loss Total: 35.50086975097656, Loss Train: 5.4235639572143555, Loss Test: 15.49205493927002
Epoch 600, Loss Total: 39.34352493286133, Loss Train: 4.053650379180908, Loss Test: 14.319129943847656
Epoch 700, Loss Total: 42.6695442199707, Loss Train: 3.2494964599609375, Loss Test: 13.676295280456543
Epoch 800, Loss Total: 45.48495101928711, Loss Train: 2.766695261001587, Loss Test: 13.309638977050781
Epoch 900, Loss Total: 47.85467529296875, Loss Train: 2.474517345428467, Loss Test: 13.09648323059082
Epoch 1000, Loss Total: 49.84661102294922, Loss Train: 2.2975282669067383, Loss Test: 12.971677780151367
Epoch 1100, Loss Total: 51.51844024658203, Loss Train: 2.190460205078125, Loss Test: 12.898599624633789
Epoch 1200, Loss Total: 52.91753387451172, Loss Train: 2.1257448196411133, Loss Test: 12.855964660644531
Epoch 1300, Loss Total: 54.08420181274414, Loss Train: 2.0866236686706543, Loss Test: 12.831195831298828
Epoch 1400, Loss Total: 55.05370330810547, Loss Train: 2.0629024505615234, Loss Test: 12.816725730895996
Epoch 1500, Loss Total: 55.85765075683594, Loss Train: 2.048487424850464, Loss Test: 12.80809497833252
Epoch 1600, Loss Total: 56.524391174316406, Loss Train: 2.039689064025879, Loss Test: 12.802642822265625
Epoch 1700, Loss Total: 57.07911682128906, Loss Train: 2.034296751022339, Loss Test: 12.798941612243652
Epoch 1800, Loss Total: 57.544036865234375, Loss Train: 2.0309619903564453, Loss Test: 12.79603385925293
