Running task 320 with seed=35 and percentage=0.35
Epoch 0, Loss Total: 84.02082061767578, Loss Train: 131.5745849609375, Loss Test: 130.9893035888672
Epoch 100, Loss Total: 41.209468841552734, Loss Train: 45.57399368286133, Loss Test: 69.47262573242188
Epoch 200, Loss Total: 28.75402069091797, Loss Train: 21.466156005859375, Loss Test: 38.250885009765625
Epoch 300, Loss Total: 28.51875877380371, Loss Train: 12.094473838806152, Loss Test: 25.95284080505371
Epoch 400, Loss Total: 31.947067260742188, Loss Train: 7.678643226623535, Loss Test: 20.525279998779297
Epoch 500, Loss Total: 36.2512321472168, Loss Train: 5.358588218688965, Loss Test: 17.927154541015625
Epoch 600, Loss Total: 40.424896240234375, Loss Train: 4.047300815582275, Loss Test: 16.63327980041504
Epoch 700, Loss Total: 44.105491638183594, Loss Train: 3.2671239376068115, Loss Test: 15.979009628295898
Epoch 800, Loss Total: 47.19811248779297, Loss Train: 2.7863025665283203, Loss Test: 15.642083168029785
Epoch 900, Loss Total: 49.72621536254883, Loss Train: 2.4828152656555176, Loss Test: 15.4584321975708
Epoch 1000, Loss Total: 51.76190948486328, Loss Train: 2.2882039546966553, Loss Test: 15.345206260681152
Epoch 1100, Loss Total: 53.389949798583984, Loss Train: 2.1621615886688232, Loss Test: 15.262203216552734
Epoch 1200, Loss Total: 54.69097137451172, Loss Train: 2.0800626277923584, Loss Test: 15.19162368774414
Epoch 1300, Loss Total: 55.73454284667969, Loss Train: 2.0264251232147217, Loss Test: 15.126368522644043
Epoch 1400, Loss Total: 56.578250885009766, Loss Train: 1.9913274049758911, Loss Test: 15.06462574005127
Epoch 1500, Loss Total: 57.26813888549805, Loss Train: 1.968299388885498, Loss Test: 15.006452560424805
Epoch 1600, Loss Total: 57.840702056884766, Loss Train: 1.9531749486923218, Loss Test: 14.952513694763184
Epoch 1700, Loss Total: 58.3243522644043, Loss Train: 1.943198561668396, Loss Test: 14.90371036529541
Epoch 1800, Loss Total: 58.740623474121094, Loss Train: 1.936623215675354, Loss Test: 14.860368728637695
Epoch 1900, Loss Total: 59.10573196411133, Loss Train: 1.932273507118225, Loss Test: 14.822733879089355
Epoch 2000, Loss Total: 59.43170928955078, Loss Train: 1.929404616355896, Loss Test: 14.790753364562988
Epoch 2100, Loss Total: 59.72675323486328, Loss Train: 1.9274948835372925, Loss Test: 14.764179229736328
Epoch 2200, Loss Total: 59.99712371826172, Loss Train: 1.9262683391571045, Loss Test: 14.742596626281738
Epoch 2300, Loss Total: 60.24653244018555, Loss Train: 1.9254558086395264, Loss Test: 14.725409507751465
Epoch 2400, Loss Total: 60.47814178466797, Loss Train: 1.9249601364135742, Loss Test: 14.71220588684082
Epoch 2500, Loss Total: 60.69350814819336, Loss Train: 1.9246207475662231, Loss Test: 14.702361106872559
Epoch 2600, Loss Total: 60.825904846191406, Loss Train: 1.924479603767395, Loss Test: 14.697402954101562
Epoch 2700, Loss Total: 60.891685485839844, Loss Train: 1.924423336982727, Loss Test: 14.695273399353027
Epoch 2800, Loss Total: 60.93360137939453, Loss Train: 1.9243922233581543, Loss Test: 14.694028854370117
Epoch 2900, Loss Total: 60.95534133911133, Loss Train: 1.9243777990341187, Loss Test: 14.693418502807617
