Running task 798 with seed=88 and percentage=0.40
Epoch 0, Loss Total: 84.06049346923828, Loss Train: 126.96733856201172, Loss Test: 134.12606811523438
Epoch 100, Loss Total: 39.470027923583984, Loss Train: 41.42539596557617, Loss Test: 68.77378845214844
Epoch 200, Loss Total: 28.06870460510254, Loss Train: 18.294912338256836, Loss Test: 37.50099563598633
Epoch 300, Loss Total: 28.522960662841797, Loss Train: 9.696758270263672, Loss Test: 25.39411163330078
Epoch 400, Loss Total: 32.14543533325195, Loss Train: 5.875368595123291, Loss Test: 19.88327980041504
Epoch 500, Loss Total: 36.36673355102539, Loss Train: 4.006766319274902, Loss Test: 17.087553024291992
Epoch 600, Loss Total: 40.36489486694336, Loss Train: 3.03227162361145, Loss Test: 15.581415176391602
Epoch 700, Loss Total: 43.88468933105469, Loss Train: 2.5013279914855957, Loss Test: 14.745019912719727
Epoch 800, Loss Total: 46.872711181640625, Loss Train: 2.204813003540039, Loss Test: 14.276542663574219
Epoch 900, Loss Total: 49.3486213684082, Loss Train: 2.0374293327331543, Loss Test: 14.01594066619873
Epoch 1000, Loss Total: 51.36088180541992, Loss Train: 1.942576289176941, Loss Test: 13.873333930969238
Epoch 1100, Loss Total: 52.97079086303711, Loss Train: 1.888677954673767, Loss Test: 13.79699420928955
Epoch 1200, Loss Total: 54.244110107421875, Loss Train: 1.8579058647155762, Loss Test: 13.757336616516113
Epoch 1300, Loss Total: 55.245094299316406, Loss Train: 1.8402132987976074, Loss Test: 13.737725257873535
Epoch 1400, Loss Total: 56.031890869140625, Loss Train: 1.8299535512924194, Loss Test: 13.729175567626953
Epoch 1500, Loss Total: 56.65415573120117, Loss Train: 1.8239428997039795, Loss Test: 13.726859092712402
Epoch 1600, Loss Total: 57.15224838256836, Loss Train: 1.8204067945480347, Loss Test: 13.728169441223145
Epoch 1700, Loss Total: 57.557682037353516, Loss Train: 1.818299412727356, Loss Test: 13.731691360473633
Epoch 1800, Loss Total: 57.894439697265625, Loss Train: 1.8170617818832397, Loss Test: 13.736653327941895
Epoch 1900, Loss Total: 58.18035125732422, Loss Train: 1.8163318634033203, Loss Test: 13.742608070373535
Epoch 2000, Loss Total: 58.42820739746094, Loss Train: 1.815853238105774, Loss Test: 13.749064445495605
Epoch 2100, Loss Total: 58.647361755371094, Loss Train: 1.8155640363693237, Loss Test: 13.755953788757324
Epoch 2200, Loss Total: 58.78730392456055, Loss Train: 1.815466046333313, Loss Test: 13.760847091674805
Epoch 2300, Loss Total: 58.85559844970703, Loss Train: 1.8154183626174927, Loss Test: 13.763392448425293
Epoch 2400, Loss Total: 58.890384674072266, Loss Train: 1.8153975009918213, Loss Test: 13.764720916748047
Epoch 2500, Loss Total: 58.90847396850586, Loss Train: 1.815387487411499, Loss Test: 13.765423774719238
Epoch 2600, Loss Total: 58.91796875, Loss Train: 1.815382719039917, Loss Test: 13.765790939331055
Epoch 2700, Loss Total: 58.92295455932617, Loss Train: 1.815380334854126, Loss Test: 13.765986442565918
Epoch 2800, Loss Total: 58.92559814453125, Loss Train: 1.8153787851333618, Loss Test: 13.766094207763672
Epoch 2900, Loss Total: 58.92699432373047, Loss Train: 1.8153780698776245, Loss Test: 13.766149520874023
Epoch 3000, Loss Total: 58.92771530151367, Loss Train: 1.8153780698776245, Loss Test: 13.7661771774292
Epoch 3100, Loss Total: 58.928096771240234, Loss Train: 1.8153780698776245, Loss Test: 13.766193389892578
Epoch 3200, Loss Total: 58.92829895019531, Loss Train: 1.8153780698776245, Loss Test: 13.766201972961426
Epoch 3300, Loss Total: 58.928409576416016, Loss Train: 1.8153780698776245, Loss Test: 13.766205787658691
Epoch 3400, Loss Total: 58.92844772338867, Loss Train: 1.8153780698776245, Loss Test: 13.766207695007324
Epoch 3500, Loss Total: 58.928470611572266, Loss Train: 1.8153780698776245, Loss Test: 13.76620864868164
Epoch 3600, Loss Total: 58.928470611572266, Loss Train: 1.8153780698776245, Loss Test: 13.76620864868164
Epoch 3700, Loss Total: 58.928470611572266, Loss Train: 1.8153780698776245, Loss Test: 13.76620864868164
