Running task 127 with seed=14 and percentage=0.15
Epoch 0, Loss Total: 84.06159210205078, Loss Train: 134.77410888671875, Loss Test: 130.64224243164062
Epoch 100, Loss Total: 54.87969207763672, Loss Train: 49.48706817626953, Loss Test: 90.61408996582031
Epoch 200, Loss Total: 38.13221740722656, Loss Train: 23.848875045776367, Loss Test: 59.457496643066406
Epoch 300, Loss Total: 31.695913314819336, Loss Train: 13.382960319519043, Loss Test: 43.1234016418457
Epoch 400, Loss Total: 30.156042098999023, Loss Train: 8.409467697143555, Loss Test: 34.558570861816406
Epoch 500, Loss Total: 30.76738739013672, Loss Train: 5.781421661376953, Loss Test: 29.87749481201172
Epoch 600, Loss Total: 32.26514434814453, Loss Train: 4.276866912841797, Loss Test: 27.177204132080078
Epoch 700, Loss Total: 34.07899475097656, Loss Train: 3.363330125808716, Loss Test: 25.528812408447266
Epoch 800, Loss Total: 35.9490852355957, Loss Train: 2.7848522663116455, Loss Test: 24.471851348876953
Epoch 900, Loss Total: 37.75289535522461, Loss Train: 2.40728497505188, Loss Test: 23.76726722717285
Epoch 1000, Loss Total: 39.43295669555664, Loss Train: 2.155325412750244, Loss Test: 23.282094955444336
Epoch 1100, Loss Total: 40.966270446777344, Loss Train: 1.9845706224441528, Loss Test: 22.936893463134766
Epoch 1200, Loss Total: 42.350093841552734, Loss Train: 1.867713451385498, Loss Test: 22.681974411010742
Epoch 1300, Loss Total: 43.593082427978516, Loss Train: 1.7874363660812378, Loss Test: 22.48562240600586
Epoch 1400, Loss Total: 44.70994567871094, Loss Train: 1.732349157333374, Loss Test: 22.327543258666992
Epoch 1500, Loss Total: 45.717376708984375, Loss Train: 1.6947381496429443, Loss Test: 22.194814682006836
Epoch 1600, Loss Total: 46.631649017333984, Loss Train: 1.669228196144104, Loss Test: 22.079246520996094
Epoch 1700, Loss Total: 47.46719741821289, Loss Train: 1.6520618200302124, Loss Test: 21.975685119628906
Epoch 1800, Loss Total: 48.23634338378906, Loss Train: 1.640559434890747, Loss Test: 21.880895614624023
Epoch 1900, Loss Total: 48.94915008544922, Loss Train: 1.6328771114349365, Loss Test: 21.792877197265625
Epoch 2000, Loss Total: 49.61369705200195, Loss Train: 1.6277620792388916, Loss Test: 21.71033477783203
Epoch 2100, Loss Total: 50.23668670654297, Loss Train: 1.6243209838867188, Loss Test: 21.632593154907227
Epoch 2200, Loss Total: 50.82316589355469, Loss Train: 1.6220134496688843, Loss Test: 21.559022903442383
Epoch 2300, Loss Total: 51.37742614746094, Loss Train: 1.6204365491867065, Loss Test: 21.489578247070312
Epoch 2400, Loss Total: 51.902835845947266, Loss Train: 1.619381070137024, Loss Test: 21.424062728881836
Epoch 2500, Loss Total: 52.401973724365234, Loss Train: 1.6185946464538574, Loss Test: 21.36202049255371
Epoch 2600, Loss Total: 52.87712860107422, Loss Train: 1.6181066036224365, Loss Test: 21.30393409729004
Epoch 2700, Loss Total: 53.329978942871094, Loss Train: 1.6177599430084229, Loss Test: 21.24921989440918
Epoch 2800, Loss Total: 53.696163177490234, Loss Train: 1.6175512075424194, Loss Test: 21.20589828491211
Epoch 2900, Loss Total: 53.90937423706055, Loss Train: 1.6174486875534058, Loss Test: 21.180938720703125
Epoch 3000, Loss Total: 54.04030990600586, Loss Train: 1.6173940896987915, Loss Test: 21.165756225585938
Epoch 3100, Loss Total: 54.108089447021484, Loss Train: 1.6173676252365112, Loss Test: 21.15793800354004
Epoch 3200, Loss Total: 54.143585205078125, Loss Train: 1.6173547506332397, Loss Test: 21.15385627746582
Epoch 3300, Loss Total: 54.16229248046875, Loss Train: 1.6173471212387085, Loss Test: 21.15170669555664
Epoch 3400, Loss Total: 54.17216491699219, Loss Train: 1.6173428297042847, Loss Test: 21.150564193725586
Epoch 3500, Loss Total: 54.17739486694336, Loss Train: 1.617341160774231, Loss Test: 21.14995765686035
Epoch 3600, Loss Total: 54.180152893066406, Loss Train: 1.6173408031463623, Loss Test: 21.14963150024414
Epoch 3700, Loss Total: 54.18159866333008, Loss Train: 1.6173406839370728, Loss Test: 21.14946174621582
Epoch 3800, Loss Total: 54.18235778808594, Loss Train: 1.6173406839370728, Loss Test: 21.149370193481445
Epoch 3900, Loss Total: 54.182743072509766, Loss Train: 1.6173406839370728, Loss Test: 21.149322509765625
Epoch 4000, Loss Total: 54.18294143676758, Loss Train: 1.6173406839370728, Loss Test: 21.149295806884766
Epoch 4100, Loss Total: 54.183040618896484, Loss Train: 1.6173406839370728, Loss Test: 21.149280548095703
Epoch 4200, Loss Total: 54.18307876586914, Loss Train: 1.6173406839370728, Loss Test: 21.149272918701172
Epoch 4300, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 4400, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 4500, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 4600, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 4700, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 4800, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 4900, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 5000, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 5100, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 5200, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 5300, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 5400, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 5500, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 5600, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 5700, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 5800, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 5900, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 6000, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 6100, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 6200, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 6300, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 6400, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 6500, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 6600, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 6700, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 6800, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 6900, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 7000, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 7100, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 7200, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 7300, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 7400, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 7500, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 7600, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 7700, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 7800, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 7900, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 8000, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 8100, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 8200, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 8300, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 8400, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 8500, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 8600, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 8700, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 8800, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 8900, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 9000, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 9100, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 9200, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 9300, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 9400, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 9500, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
Epoch 9600, Loss Total: 54.18309020996094, Loss Train: 1.6173406839370728, Loss Test: 21.149269104003906
