Running task 504 with seed=56 and percentage=0.10
Epoch 0, Loss Total: 82.87596893310547, Loss Train: 120.52832794189453, Loss Test: 130.63381958007812
Epoch 100, Loss Total: 51.81956481933594, Loss Train: 0.4673313796520233, Loss Test: 26.794790267944336
Epoch 200, Loss Total: 53.86042785644531, Loss Train: 0.003129267133772373, Loss Test: 26.921009063720703
Epoch 300, Loss Total: 54.24079895019531, Loss Train: 4.309333598939702e-05, Loss Test: 26.962663650512695
Epoch 400, Loss Total: 54.33279800415039, Loss Train: 3.9976210246095434e-05, Loss Test: 26.97041893005371
Epoch 500, Loss Total: 54.352115631103516, Loss Train: 3.997612657258287e-05, Loss Test: 26.972063064575195
Epoch 600, Loss Total: 54.35514450073242, Loss Train: 3.9976144762476906e-05, Loss Test: 26.972332000732422
Epoch 700, Loss Total: 54.356048583984375, Loss Train: 3.997617386630736e-05, Loss Test: 26.972414016723633
Epoch 800, Loss Total: 54.35640335083008, Loss Train: 3.99761920562014e-05, Loss Test: 26.972448348999023
Epoch 900, Loss Total: 54.356563568115234, Loss Train: 3.99761920562014e-05, Loss Test: 26.972461700439453
Epoch 1000, Loss Total: 54.35663604736328, Loss Train: 3.997618841822259e-05, Loss Test: 26.972471237182617
Epoch 1100, Loss Total: 54.356666564941406, Loss Train: 3.997618841822259e-05, Loss Test: 26.97247314453125
Epoch 1200, Loss Total: 54.3566780090332, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 1300, Loss Total: 54.356685638427734, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 1400, Loss Total: 54.356689453125, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 1500, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 1600, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 1700, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 1800, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 1900, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 2000, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 2100, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 2200, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 2300, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 2400, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 2500, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 2600, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 2700, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 2800, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 2900, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 3000, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 3100, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 3200, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 3300, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 3400, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 3500, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 3600, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 3700, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 3800, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 3900, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 4000, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 4100, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 4200, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
Epoch 4300, Loss Total: 54.35669708251953, Loss Train: 3.997618841822259e-05, Loss Test: 26.972475051879883
