Running task 99 with seed=11 and percentage=0.10
Epoch 0, Loss Total: 84.1369857788086, Loss Train: 130.7713165283203, Loss Test: 131.44210815429688
Epoch 100, Loss Total: 62.47887420654297, Loss Train: 48.89215087890625, Loss Test: 102.04510498046875
Epoch 200, Loss Total: 47.47514724731445, Loss Train: 23.923261642456055, Loss Test: 75.45420837402344
Epoch 300, Loss Total: 39.76773452758789, Loss Train: 13.099233627319336, Loss Test: 59.13739013671875
Epoch 400, Loss Total: 36.20372009277344, Loss Train: 7.727860927581787, Loss Test: 49.1033821105957
Epoch 500, Loss Total: 34.953426361083984, Loss Train: 4.869349479675293, Loss Test: 42.691043853759766
Epoch 600, Loss Total: 35.01829528808594, Loss Train: 3.2856876850128174, Loss Test: 38.4280891418457
Epoch 700, Loss Total: 35.829124450683594, Loss Train: 2.3881218433380127, Loss Test: 35.497596740722656
Epoch 800, Loss Total: 37.053401947021484, Loss Train: 1.8738139867782593, Loss Test: 33.43251419067383
Epoch 900, Loss Total: 38.49213790893555, Loss Train: 1.5778765678405762, Loss Test: 31.952314376831055
Epoch 1000, Loss Total: 40.022342681884766, Loss Train: 1.407240390777588, Loss Test: 30.877286911010742
Epoch 1100, Loss Total: 41.56576156616211, Loss Train: 1.3084980249404907, Loss Test: 30.085201263427734
Epoch 1200, Loss Total: 43.07291793823242, Loss Train: 1.2509100437164307, Loss Test: 29.48987579345703
Epoch 1300, Loss Total: 44.513362884521484, Loss Train: 1.2168619632720947, Loss Test: 29.030120849609375
Epoch 1400, Loss Total: 45.86977767944336, Loss Train: 1.1963024139404297, Loss Test: 28.662700653076172
Epoch 1500, Loss Total: 47.13356018066406, Loss Train: 1.1835381984710693, Loss Test: 28.35751724243164
Epoch 1600, Loss Total: 48.301998138427734, Loss Train: 1.1753219366073608, Loss Test: 28.093856811523438
Epoch 1700, Loss Total: 49.37602615356445, Loss Train: 1.1698118448257446, Loss Test: 27.857696533203125
Epoch 1800, Loss Total: 50.359188079833984, Loss Train: 1.1659824848175049, Loss Test: 27.63990020751953
Epoch 1900, Loss Total: 51.25669860839844, Loss Train: 1.1631617546081543, Loss Test: 27.434621810913086
Epoch 2000, Loss Total: 52.0749397277832, Loss Train: 1.1610299348831177, Loss Test: 27.238496780395508
Epoch 2100, Loss Total: 52.82117462158203, Loss Train: 1.159353256225586, Loss Test: 27.049734115600586
Epoch 2200, Loss Total: 53.50261688232422, Loss Train: 1.1580252647399902, Loss Test: 26.867311477661133
Epoch 2300, Loss Total: 54.126991271972656, Loss Train: 1.1569534540176392, Loss Test: 26.691349029541016
Epoch 2400, Loss Total: 54.7014045715332, Loss Train: 1.1560486555099487, Loss Test: 26.521991729736328
Epoch 2500, Loss Total: 55.232845306396484, Loss Train: 1.1553449630737305, Loss Test: 26.3601016998291
Epoch 2600, Loss Total: 55.727657318115234, Loss Train: 1.154774785041809, Loss Test: 26.206018447875977
Epoch 2700, Loss Total: 56.191131591796875, Loss Train: 1.1542527675628662, Loss Test: 26.06020164489746
Epoch 2800, Loss Total: 56.62796401977539, Loss Train: 1.1537927389144897, Loss Test: 25.92333221435547
Epoch 2900, Loss Total: 57.042076110839844, Loss Train: 1.1534826755523682, Loss Test: 25.795429229736328
Epoch 3000, Loss Total: 57.43638229370117, Loss Train: 1.153234601020813, Loss Test: 25.676620483398438
Epoch 3100, Loss Total: 57.79649353027344, Loss Train: 1.1530141830444336, Loss Test: 25.57146644592285
Epoch 3200, Loss Total: 57.98104476928711, Loss Train: 1.152917504310608, Loss Test: 25.519006729125977
Epoch 3300, Loss Total: 58.0919075012207, Loss Train: 1.1528617143630981, Loss Test: 25.488018035888672
Epoch 3400, Loss Total: 58.1494255065918, Loss Train: 1.1528379917144775, Loss Test: 25.472108840942383
Epoch 3500, Loss Total: 58.17958450317383, Loss Train: 1.1528239250183105, Loss Test: 25.463809967041016
Epoch 3600, Loss Total: 58.19548034667969, Loss Train: 1.152819275856018, Loss Test: 25.459449768066406
Epoch 3700, Loss Total: 58.203887939453125, Loss Train: 1.152815580368042, Loss Test: 25.457143783569336
Epoch 3800, Loss Total: 58.208309173583984, Loss Train: 1.152814269065857, Loss Test: 25.455917358398438
Epoch 3900, Loss Total: 58.21063232421875, Loss Train: 1.1528141498565674, Loss Test: 25.455251693725586
Epoch 4000, Loss Total: 58.21185302734375, Loss Train: 1.1528141498565674, Loss Test: 25.45488929748535
