Running task 557 with seed=61 and percentage=0.50
Epoch 0, Loss Total: 83.9358139038086, Loss Train: 132.12362670898438, Loss Test: 129.97947692871094
Epoch 100, Loss Total: 36.64857482910156, Loss Train: 44.09391403198242, Loss Test: 61.58588409423828
Epoch 200, Loss Total: 27.13202667236328, Loss Train: 19.967947006225586, Loss Test: 33.11297607421875
Epoch 300, Loss Total: 28.565616607666016, Loss Train: 10.844367027282715, Loss Test: 22.342260360717773
Epoch 400, Loss Total: 32.560081481933594, Loss Train: 6.765576362609863, Loss Test: 17.38703155517578
Epoch 500, Loss Total: 36.87800598144531, Loss Train: 4.748222827911377, Loss Test: 14.800954818725586
Epoch 600, Loss Total: 40.87275695800781, Loss Train: 3.667623519897461, Loss Test: 13.373059272766113
Epoch 700, Loss Total: 44.373252868652344, Loss Train: 3.056279420852661, Loss Test: 12.598405838012695
Epoch 800, Loss Total: 47.3619499206543, Loss Train: 2.6999435424804688, Loss Test: 12.21879768371582
Epoch 900, Loss Total: 49.87236785888672, Loss Train: 2.489335536956787, Loss Test: 12.077892303466797
Epoch 1000, Loss Total: 51.95383834838867, Loss Train: 2.3639791011810303, Loss Test: 12.073832511901855
Epoch 1100, Loss Total: 53.659236907958984, Loss Train: 2.2889623641967773, Loss Test: 12.140182495117188
Epoch 1200, Loss Total: 55.040775299072266, Loss Train: 2.2437710762023926, Loss Test: 12.235123634338379
Epoch 1300, Loss Total: 56.1483154296875, Loss Train: 2.2163374423980713, Loss Test: 12.333956718444824
Epoch 1400, Loss Total: 57.02870178222656, Loss Train: 2.1995460987091064, Loss Test: 12.423582077026367
Epoch 1500, Loss Total: 57.724510192871094, Loss Train: 2.1891655921936035, Loss Test: 12.49826717376709
Epoch 1600, Loss Total: 58.2735595703125, Loss Train: 2.182744026184082, Loss Test: 12.556879997253418
Epoch 1700, Loss Total: 58.70824432373047, Loss Train: 2.1787121295928955, Loss Test: 12.600619316101074
Epoch 1800, Loss Total: 59.05574417114258, Loss Train: 2.1761677265167236, Loss Test: 12.631999969482422
Epoch 1900, Loss Total: 59.3378791809082, Loss Train: 2.1745762825012207, Loss Test: 12.6536283493042
Epoch 2000, Loss Total: 59.57200622558594, Loss Train: 2.173550844192505, Loss Test: 12.66800594329834
Epoch 2100, Loss Total: 59.77140808105469, Loss Train: 2.172905206680298, Loss Test: 12.677169799804688
Epoch 2200, Loss Total: 59.946041107177734, Loss Train: 2.172462224960327, Loss Test: 12.682855606079102
Epoch 2300, Loss Total: 60.06605529785156, Loss Train: 2.1722586154937744, Loss Test: 12.685635566711426
Epoch 2400, Loss Total: 60.14274215698242, Loss Train: 2.172149658203125, Loss Test: 12.686909675598145
Epoch 2500, Loss Total: 60.191593170166016, Loss Train: 2.1720902919769287, Loss Test: 12.687562942504883
Epoch 2600, Loss Total: 60.21672439575195, Loss Train: 2.172063112258911, Loss Test: 12.687854766845703
Epoch 2700, Loss Total: 60.22985076904297, Loss Train: 2.1720495223999023, Loss Test: 12.688000679016113
Epoch 2800, Loss Total: 60.23675537109375, Loss Train: 2.1720423698425293, Loss Test: 12.688074111938477
Epoch 2900, Loss Total: 60.24039077758789, Loss Train: 2.1720385551452637, Loss Test: 12.688112258911133
Epoch 3000, Loss Total: 60.242313385009766, Loss Train: 2.172036647796631, Loss Test: 12.688132286071777
Epoch 3100, Loss Total: 60.24336624145508, Loss Train: 2.1720359325408936, Loss Test: 12.68814468383789
Epoch 3200, Loss Total: 60.24391555786133, Loss Train: 2.1720354557037354, Loss Test: 12.688150405883789
Epoch 3300, Loss Total: 60.244197845458984, Loss Train: 2.1720354557037354, Loss Test: 12.688149452209473
Epoch 3400, Loss Total: 60.24434280395508, Loss Train: 2.1720354557037354, Loss Test: 12.688150405883789
Epoch 3500, Loss Total: 60.24441146850586, Loss Train: 2.1720354557037354, Loss Test: 12.688150405883789
Epoch 3600, Loss Total: 60.244441986083984, Loss Train: 2.1720354557037354, Loss Test: 12.688150405883789
Epoch 3700, Loss Total: 60.24446105957031, Loss Train: 2.1720354557037354, Loss Test: 12.688150405883789
Epoch 3800, Loss Total: 60.24446487426758, Loss Train: 2.1720354557037354, Loss Test: 12.688150405883789
Epoch 3900, Loss Total: 60.24446487426758, Loss Train: 2.1720354557037354, Loss Test: 12.688150405883789
Epoch 4000, Loss Total: 60.24446487426758, Loss Train: 2.1720354557037354, Loss Test: 12.688150405883789
Epoch 4100, Loss Total: 60.24446487426758, Loss Train: 2.1720354557037354, Loss Test: 12.688150405883789
Epoch 4200, Loss Total: 60.24446487426758, Loss Train: 2.1720354557037354, Loss Test: 12.688150405883789
