Running task 448 with seed=49 and percentage=0.45
Epoch 0, Loss Total: 79.30941772460938, Loss Train: 111.37532043457031, Loss Test: 134.37039184570312
Epoch 100, Loss Total: 51.348876953125, Loss Train: 0.12282980978488922, Loss Test: 17.432024002075195
Epoch 200, Loss Total: 52.80818557739258, Loss Train: 0.00038001404027454555, Loss Test: 17.2855167388916
Epoch 300, Loss Total: 53.00851058959961, Loss Train: 1.578889714437537e-05, Loss Test: 17.283424377441406
Epoch 400, Loss Total: 53.05067443847656, Loss Train: 1.5615010852343403e-05, Loss Test: 17.28414535522461
Epoch 500, Loss Total: 53.05990982055664, Loss Train: 1.5614939911756665e-05, Loss Test: 17.28435516357422
Epoch 600, Loss Total: 53.06199264526367, Loss Train: 1.5614954463671893e-05, Loss Test: 17.284406661987305
Epoch 700, Loss Total: 53.062713623046875, Loss Train: 1.5614954463671893e-05, Loss Test: 17.284423828125
Epoch 800, Loss Total: 53.06301498413086, Loss Train: 1.5614954463671893e-05, Loss Test: 17.2844295501709
Epoch 900, Loss Total: 53.06315994262695, Loss Train: 1.5614954463671893e-05, Loss Test: 17.284433364868164
Epoch 1000, Loss Total: 53.063228607177734, Loss Train: 1.5614954463671893e-05, Loss Test: 17.284435272216797
Epoch 1100, Loss Total: 53.06325912475586, Loss Train: 1.5614954463671893e-05, Loss Test: 17.284435272216797
Epoch 1200, Loss Total: 53.06327819824219, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 1300, Loss Total: 53.06328201293945, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 1400, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 1500, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 1600, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 1700, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 1800, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 1900, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 2000, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 2100, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 2200, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 2300, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 2400, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 2500, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 2600, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
Epoch 2700, Loss Total: 53.06329345703125, Loss Train: 1.5614954463671893e-05, Loss Test: 17.28443717956543
