Running task 260 with seed=28 and percentage=0.50
Epoch 0, Loss Total: 83.73385620117188, Loss Train: 131.4155731201172, Loss Test: 130.08917236328125
Epoch 100, Loss Total: 36.59762954711914, Loss Train: 43.8582763671875, Loss Test: 61.1837043762207
Epoch 200, Loss Total: 27.462432861328125, Loss Train: 19.923595428466797, Loss Test: 32.822078704833984
Epoch 300, Loss Total: 29.228914260864258, Loss Train: 10.910846710205078, Loss Test: 22.242074966430664
Epoch 400, Loss Total: 33.43609619140625, Loss Train: 6.854682922363281, Loss Test: 17.368986129760742
Epoch 500, Loss Total: 37.85527420043945, Loss Train: 4.847312927246094, Loss Test: 14.836864471435547
Epoch 600, Loss Total: 41.8171501159668, Loss Train: 3.7808568477630615, Loss Test: 13.4257230758667
Epoch 700, Loss Total: 45.14365005493164, Loss Train: 3.1811490058898926, Loss Test: 12.61349868774414
Epoch 800, Loss Total: 47.842796325683594, Loss Train: 2.8288376331329346, Loss Test: 12.144698143005371
Epoch 900, Loss Total: 49.993709564208984, Loss Train: 2.614879846572876, Loss Test: 11.880125045776367
Epoch 1000, Loss Total: 51.694183349609375, Loss Train: 2.481555938720703, Loss Test: 11.738801002502441
Epoch 1100, Loss Total: 53.03654861450195, Loss Train: 2.396756649017334, Loss Test: 11.671706199645996
Epoch 1200, Loss Total: 54.09856414794922, Loss Train: 2.34191632270813, Loss Test: 11.648527145385742
Epoch 1300, Loss Total: 54.94207000732422, Loss Train: 2.305974006652832, Loss Test: 11.650260925292969
Epoch 1400, Loss Total: 55.614784240722656, Loss Train: 2.2821738719940186, Loss Test: 11.66482925415039
Epoch 1500, Loss Total: 56.15345764160156, Loss Train: 2.2662951946258545, Loss Test: 11.68461799621582
Epoch 1600, Loss Total: 56.586509704589844, Loss Train: 2.2556374073028564, Loss Test: 11.705031394958496
Epoch 1700, Loss Total: 56.936607360839844, Loss Train: 2.248464584350586, Loss Test: 11.723541259765625
Epoch 1800, Loss Total: 57.221675872802734, Loss Train: 2.2436161041259766, Loss Test: 11.739031791687012
Epoch 1900, Loss Total: 57.45661163330078, Loss Train: 2.240356922149658, Loss Test: 11.751165390014648
