Running task 444 with seed=49 and percentage=0.25
Epoch 0, Loss Total: 84.0518798828125, Loss Train: 131.79771423339844, Loss Test: 131.03123474121094
Epoch 100, Loss Total: 44.94790267944336, Loss Train: 41.05364990234375, Loss Test: 68.17584991455078
Epoch 200, Loss Total: 40.99329376220703, Loss Train: 18.08576202392578, Loss Test: 41.186439514160156
Epoch 300, Loss Total: 44.792823791503906, Loss Train: 9.055778503417969, Loss Test: 33.69597625732422
Epoch 400, Loss Total: 48.55182647705078, Loss Train: 4.8135294914245605, Loss Test: 31.454004287719727
Epoch 500, Loss Total: 51.47101593017578, Loss Train: 2.6590051651000977, Loss Test: 30.837514877319336
Epoch 600, Loss Total: 53.66866683959961, Loss Train: 1.505871057510376, Loss Test: 30.77527618408203
Epoch 700, Loss Total: 55.323211669921875, Loss Train: 0.8640474081039429, Loss Test: 30.902446746826172
Epoch 800, Loss Total: 56.56968688964844, Loss Train: 0.49736273288726807, Loss Test: 31.08156967163086
Epoch 900, Loss Total: 57.50626754760742, Loss Train: 0.28491923213005066, Loss Test: 31.259109497070312
Epoch 1000, Loss Total: 58.20699691772461, Loss Train: 0.16137845814228058, Loss Test: 31.415836334228516
Epoch 1100, Loss Total: 58.72904586791992, Loss Train: 0.08987847715616226, Loss Test: 31.54710578918457
Epoch 1200, Loss Total: 59.116607666015625, Loss Train: 0.04898962005972862, Loss Test: 31.654085159301758
Epoch 1300, Loss Total: 59.403404235839844, Loss Train: 0.026027649641036987, Loss Test: 31.73981285095215
Epoch 1400, Loss Total: 59.614891052246094, Loss Train: 0.013433785177767277, Loss Test: 31.80759620666504
Epoch 1500, Loss Total: 59.770137786865234, Loss Train: 0.006720445118844509, Loss Test: 31.8604679107666
Epoch 1600, Loss Total: 59.88343811035156, Loss Train: 0.0032575386576354504, Loss Test: 31.901073455810547
Epoch 1700, Loss Total: 59.965518951416016, Loss Train: 0.001535489340312779, Loss Test: 31.931739807128906
Epoch 1800, Loss Total: 60.02447509765625, Loss Train: 0.0007125334232114255, Loss Test: 31.954469680786133
Epoch 1900, Loss Total: 60.06642150878906, Loss Train: 0.00033534603426232934, Loss Test: 31.970993041992188
Epoch 2000, Loss Total: 60.09596252441406, Loss Train: 0.00016965396935120225, Loss Test: 31.982770919799805
Epoch 2100, Loss Total: 60.11656951904297, Loss Train: 9.973625128623098e-05, Loss Test: 31.99099349975586
Epoch 2200, Loss Total: 60.13080596923828, Loss Train: 7.123161049094051e-05, Loss Test: 31.99663734436035
Epoch 2300, Loss Total: 60.14057540893555, Loss Train: 5.9869758842978626e-05, Loss Test: 32.00044631958008
Epoch 2400, Loss Total: 60.147247314453125, Loss Train: 5.542946018977091e-05, Loss Test: 32.00298309326172
Epoch 2500, Loss Total: 60.15178298950195, Loss Train: 5.358298949431628e-05, Loss Test: 32.00465393066406
Epoch 2600, Loss Total: 60.15486526489258, Loss Train: 5.2786661399295554e-05, Loss Test: 32.0057487487793
Epoch 2700, Loss Total: 60.15696716308594, Loss Train: 5.2433741075219586e-05, Loss Test: 32.00646209716797
Epoch 2800, Loss Total: 60.158409118652344, Loss Train: 5.230592796579003e-05, Loss Test: 32.006927490234375
Epoch 2900, Loss Total: 60.15940475463867, Loss Train: 5.2227143896743655e-05, Loss Test: 32.00723648071289
Epoch 3000, Loss Total: 60.16009521484375, Loss Train: 5.217433499637991e-05, Loss Test: 32.007442474365234
Epoch 3100, Loss Total: 60.16058349609375, Loss Train: 5.2191004215274006e-05, Loss Test: 32.0075798034668
Epoch 3200, Loss Total: 60.16081619262695, Loss Train: 5.2162620704621077e-05, Loss Test: 32.00764083862305
Epoch 3300, Loss Total: 60.16090774536133, Loss Train: 5.216254430706613e-05, Loss Test: 32.00767135620117
Epoch 3400, Loss Total: 60.16093826293945, Loss Train: 5.216254430706613e-05, Loss Test: 32.0076789855957
Epoch 3500, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 3600, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 3700, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 3800, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 3900, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 4000, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 4100, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 4200, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 4300, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 4400, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 4500, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 4600, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 4700, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 4800, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 4900, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 5000, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 5100, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 5200, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 5300, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 5400, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 5500, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
Epoch 5600, Loss Total: 60.16096115112305, Loss Train: 5.216254430706613e-05, Loss Test: 32.007686614990234
