Running task 436 with seed=48 and percentage=0.30
Epoch 0, Loss Total: 80.98188018798828, Loss Train: 121.23341369628906, Loss Test: 128.9818572998047
Epoch 100, Loss Total: 53.6473388671875, Loss Train: 0.07962295413017273, Loss Test: 19.154094696044922
Epoch 200, Loss Total: 54.87332534790039, Loss Train: 4.15384020016063e-05, Loss Test: 18.937503814697266
Epoch 300, Loss Total: 55.03247833251953, Loss Train: 2.029642928391695e-05, Loss Test: 18.93179702758789
Epoch 400, Loss Total: 55.06825637817383, Loss Train: 2.0312965716584586e-05, Loss Test: 18.93132209777832
Epoch 500, Loss Total: 55.076271057128906, Loss Train: 2.0312971173552796e-05, Loss Test: 18.931262969970703
Epoch 600, Loss Total: 55.07908630371094, Loss Train: 2.0312974811531603e-05, Loss Test: 18.931245803833008
Epoch 700, Loss Total: 55.080299377441406, Loss Train: 2.031297844951041e-05, Loss Test: 18.931236267089844
Epoch 800, Loss Total: 55.08086013793945, Loss Train: 2.031297844951041e-05, Loss Test: 18.931232452392578
Epoch 900, Loss Total: 55.08114242553711, Loss Train: 2.031297844951041e-05, Loss Test: 18.931232452392578
Epoch 1000, Loss Total: 55.08127975463867, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 1100, Loss Total: 55.081356048583984, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 1200, Loss Total: 55.08138656616211, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 1300, Loss Total: 55.08140182495117, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 1400, Loss Total: 55.0814094543457, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 1500, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 1600, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 1700, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 1800, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 1900, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 2000, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 2100, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 2200, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 2300, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 2400, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 2500, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 2600, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 2700, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 2800, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 2900, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 3000, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 3100, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 3200, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 3300, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 3400, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 3500, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 3600, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 3700, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 3800, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 3900, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 4000, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 4100, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 4200, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 4300, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 4400, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 4500, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
Epoch 4600, Loss Total: 55.081417083740234, Loss Train: 2.031297844951041e-05, Loss Test: 18.931230545043945
