Running task 330 with seed=36 and percentage=0.40
Epoch 0, Loss Total: 83.93534088134766, Loss Train: 127.33745574951172, Loss Test: 133.56362915039062
Epoch 100, Loss Total: 41.71620559692383, Loss Train: 37.511878967285156, Loss Test: 63.287078857421875
Epoch 200, Loss Total: 40.54381561279297, Loss Train: 15.361227989196777, Loss Test: 39.6462516784668
Epoch 300, Loss Total: 44.06039810180664, Loss Train: 7.055296897888184, Loss Test: 33.39836120605469
Epoch 400, Loss Total: 47.027679443359375, Loss Train: 3.3860831260681152, Loss Test: 31.413257598876953
Epoch 500, Loss Total: 49.21562576293945, Loss Train: 1.66318941116333, Loss Test: 30.697036743164062
Epoch 600, Loss Total: 50.7591438293457, Loss Train: 0.8253056406974792, Loss Test: 30.392690658569336
Epoch 700, Loss Total: 51.81556701660156, Loss Train: 0.4087781310081482, Loss Test: 30.227420806884766
Epoch 800, Loss Total: 52.52596664428711, Loss Train: 0.20006829500198364, Loss Test: 30.114974975585938
Epoch 900, Loss Total: 53.000160217285156, Loss Train: 0.09603074938058853, Loss Test: 30.02959442138672
Epoch 1000, Loss Total: 53.31627655029297, Loss Train: 0.04495566710829735, Loss Test: 29.963533401489258
Epoch 1100, Loss Total: 53.527366638183594, Loss Train: 0.02043965831398964, Loss Test: 29.913536071777344
Epoch 1200, Loss Total: 53.66878128051758, Loss Train: 0.008998128585517406, Loss Test: 29.877073287963867
Epoch 1300, Loss Total: 53.763954162597656, Loss Train: 0.003831565612927079, Loss Test: 29.851594924926758
Epoch 1400, Loss Total: 53.828426361083984, Loss Train: 0.0015843919245526195, Loss Test: 29.83461570739746
Epoch 1500, Loss Total: 53.87247085571289, Loss Train: 0.0006468564970418811, Loss Test: 29.823881149291992
Epoch 1600, Loss Total: 53.90285873413086, Loss Train: 0.0002727442479226738, Loss Test: 29.817506790161133
Epoch 1700, Loss Total: 53.9240837097168, Loss Train: 0.00013010561815463006, Loss Test: 29.81402587890625
Epoch 1800, Loss Total: 53.93904113769531, Loss Train: 7.801163155818358e-05, Loss Test: 29.81235694885254
Epoch 1900, Loss Total: 53.949703216552734, Loss Train: 5.965057061985135e-05, Loss Test: 29.811744689941406
