Running task 514 with seed=57 and percentage=0.15
Epoch 0, Loss Total: 82.4859848022461, Loss Train: 116.72994995117188, Loss Test: 131.1815948486328
Epoch 100, Loss Total: 54.91709518432617, Loss Train: 0.4409244954586029, Loss Test: 24.38041877746582
Epoch 200, Loss Total: 56.909542083740234, Loss Train: 0.0021195763256400824, Loss Test: 24.748836517333984
Epoch 300, Loss Total: 57.26830291748047, Loss Train: 3.34137148456648e-05, Loss Test: 24.791728973388672
Epoch 400, Loss Total: 57.34587860107422, Loss Train: 3.2096209906740114e-05, Loss Test: 24.789968490600586
Epoch 500, Loss Total: 57.36440658569336, Loss Train: 3.209670103387907e-05, Loss Test: 24.789196014404297
Epoch 600, Loss Total: 57.36804962158203, Loss Train: 3.2096708309836686e-05, Loss Test: 24.789012908935547
Epoch 700, Loss Total: 57.36924743652344, Loss Train: 3.2096708309836686e-05, Loss Test: 24.788949966430664
Epoch 800, Loss Total: 57.36973571777344, Loss Train: 3.209671194781549e-05, Loss Test: 24.788923263549805
Epoch 900, Loss Total: 57.36996078491211, Loss Train: 3.209671194781549e-05, Loss Test: 24.788908004760742
Epoch 1000, Loss Total: 57.37006378173828, Loss Train: 3.209671194781549e-05, Loss Test: 24.78890037536621
Epoch 1100, Loss Total: 57.37012481689453, Loss Train: 3.209671194781549e-05, Loss Test: 24.78890037536621
Epoch 1200, Loss Total: 57.37015151977539, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 1300, Loss Total: 57.370155334472656, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 1400, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 1500, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 1600, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 1700, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 1800, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 1900, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 2000, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 2100, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 2200, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 2300, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 2400, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 2500, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 2600, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 2700, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 2800, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 2900, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 3000, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 3100, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 3200, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 3300, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 3400, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 3500, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 3600, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 3700, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 3800, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 3900, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 4000, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 4100, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 4200, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 4300, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 4400, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 4500, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 4600, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 4700, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 4800, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 4900, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 5000, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 5100, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 5200, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 5300, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 5400, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 5500, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 5600, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 5700, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 5800, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 5900, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 6000, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 6100, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 6200, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 6300, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 6400, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 6500, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 6600, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 6700, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 6800, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 6900, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 7000, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 7100, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 7200, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 7300, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 7400, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 7500, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 7600, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 7700, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 7800, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 7900, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 8000, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 8100, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 8200, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 8300, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 8400, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 8500, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 8600, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 8700, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 8800, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 8900, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
Epoch 9000, Loss Total: 57.37016296386719, Loss Train: 3.209671194781549e-05, Loss Test: 24.788894653320312
