Running task 611 with seed=67 and percentage=0.50
Epoch 0, Loss Total: 83.93321990966797, Loss Train: 128.02923583984375, Loss Test: 134.09677124023438
Epoch 100, Loss Total: 40.41939163208008, Loss Train: 39.26081466674805, Loss Test: 59.93273162841797
Epoch 200, Loss Total: 39.3934211730957, Loss Train: 17.39938735961914, Loss Test: 36.76200866699219
Epoch 300, Loss Total: 41.99645233154297, Loss Train: 8.857251167297363, Loss Test: 29.850021362304688
Epoch 400, Loss Total: 44.27638244628906, Loss Train: 4.7946062088012695, Loss Test: 27.11675262451172
Epoch 500, Loss Total: 46.111141204833984, Loss Train: 2.6885316371917725, Loss Test: 25.89197540283203
Epoch 600, Loss Total: 47.54532241821289, Loss Train: 1.5364141464233398, Loss Test: 25.30745506286621
Epoch 700, Loss Total: 48.6480712890625, Loss Train: 0.8845664858818054, Loss Test: 25.02117347717285
Epoch 800, Loss Total: 49.49102020263672, Loss Train: 0.509538471698761, Loss Test: 24.883159637451172
Epoch 900, Loss Total: 50.13267135620117, Loss Train: 0.2926693260669708, Loss Test: 24.82158660888672
Epoch 1000, Loss Total: 50.617435455322266, Loss Train: 0.16737689077854156, Loss Test: 24.79954719543457
Epoch 1100, Loss Total: 50.979557037353516, Loss Train: 0.09520813822746277, Loss Test: 24.79728889465332
Epoch 1200, Loss Total: 51.246429443359375, Loss Train: 0.05377655848860741, Loss Test: 24.804105758666992
Epoch 1300, Loss Total: 51.44038391113281, Loss Train: 0.03008199855685234, Loss Test: 24.814306259155273
Epoch 1400, Loss Total: 51.57954788208008, Loss Train: 0.016607731580734253, Loss Test: 24.824983596801758
Epoch 1500, Loss Total: 51.678279876708984, Loss Train: 0.009015758521854877, Loss Test: 24.83476448059082
Epoch 1600, Loss Total: 51.74772644042969, Loss Train: 0.004797822330147028, Loss Test: 24.84311294555664
Epoch 1700, Loss Total: 51.796260833740234, Loss Train: 0.002499463502317667, Loss Test: 24.84992218017578
Epoch 1800, Loss Total: 51.830039978027344, Loss Train: 0.0012777616502717137, Loss Test: 24.855300903320312
Epoch 1900, Loss Total: 51.85348129272461, Loss Train: 0.0006471468950621784, Loss Test: 24.859437942504883
Epoch 2000, Loss Total: 51.86973571777344, Loss Train: 0.00033221804187633097, Loss Test: 24.8625545501709
Epoch 2100, Loss Total: 51.8809928894043, Loss Train: 0.0001805010688258335, Loss Test: 24.864858627319336
Epoch 2200, Loss Total: 51.888797760009766, Loss Train: 0.00011001914390362799, Loss Test: 24.866535186767578
Epoch 2300, Loss Total: 51.894203186035156, Loss Train: 7.848608220228925e-05, Loss Test: 24.867738723754883
Epoch 2400, Loss Total: 51.89793395996094, Loss Train: 6.477964052464813e-05, Loss Test: 24.868593215942383
Epoch 2500, Loss Total: 51.90052795410156, Loss Train: 5.898713061469607e-05, Loss Test: 24.869192123413086
Epoch 2600, Loss Total: 51.902320861816406, Loss Train: 5.653897824231535e-05, Loss Test: 24.86961555480957
Epoch 2700, Loss Total: 51.90355682373047, Loss Train: 5.558046177611686e-05, Loss Test: 24.869905471801758
Epoch 2800, Loss Total: 51.904422760009766, Loss Train: 5.516854434972629e-05, Loss Test: 24.87010955810547
Epoch 2900, Loss Total: 51.90502166748047, Loss Train: 5.492247510119341e-05, Loss Test: 24.870250701904297
Epoch 3000, Loss Total: 51.90544509887695, Loss Train: 5.4853484471095726e-05, Loss Test: 24.87034797668457
Epoch 3100, Loss Total: 51.905738830566406, Loss Train: 5.4833122703712434e-05, Loss Test: 24.870418548583984
Epoch 3200, Loss Total: 51.90594482421875, Loss Train: 5.484578650793992e-05, Loss Test: 24.870466232299805
Epoch 3300, Loss Total: 51.90608596801758, Loss Train: 5.4807816923130304e-05, Loss Test: 24.870498657226562
Epoch 3400, Loss Total: 51.90615463256836, Loss Train: 5.4781634389655665e-05, Loss Test: 24.870513916015625
Epoch 3500, Loss Total: 51.90617752075195, Loss Train: 5.478212551679462e-05, Loss Test: 24.870521545410156
